country,player_name,0s,100s,50s,Avg,Ca,HS,Inns,Mat,NO,Runs,S/R,St,Year
SRL,Guy De Alwis,0,0,2,39.6,13,59*,9,12,4,198,79.84,0,1983
SRL,Guy De Alwis,0,0,0,6,3,9,3,3,0,18,37.5,0,1984
SRL,Guy De Alwis,1,0,0,12.75,4,19,4,4,0,51,89.47,1,1986
SRL,Guy De Alwis,0,0,0,16,0,10,2,3,1,16,55.17,1,1987
SRL,Guy De Alwis,1,0,0,19.67,7,44,9,9,3,118,90.77,1,1988
SRL,Guy De Alwis,2,0,2,21.11,27,59*,27,31,8,401,78.32,3,Overall
SRL,Shaminda Eranga,0,0,0,1.5,1,2,3,3,1,3,27.27,0,2011
SRL,Shaminda Eranga,0,0,0,,0,0*,1,1,1,0,,0,2012
SRL,Shaminda Eranga,1,0,0,14,4,7*,4,9,3,14,43.75,0,2013
SRL,Shaminda Eranga,0,0,0,,0,12*,1,2,1,12,80,0,2014
SRL,Shaminda Eranga,0,0,0,,0,5*,1,2,1,5,125,0,2015
SRL,Shaminda Eranga,0,0,0,,0,0*,1,2,1,0,,0,2016
SRL,Shaminda Eranga,1,0,0,11.33,5,12*,11,19,8,34,53.13,0,Overall
SRL,Kusal Perera,1,0,2,23.79,8,64,17,19,3,333,84.52,0,2013
SRL,Kusal Perera,6,1,2,23,6,106,22,22,0,506,83.64,0,2014
SRL,Kusal Perera,1,1,3,42,6,116,10,10,0,420,114.44,0,2015
SRL,Kusal Perera,0,1,1,23.5,6,135,16,17,0,376,83.74,2,2016
SRL,Kusal Perera,0,0,0,,1,47*,2,2,2,91,82.73,0,2017
SRL,Kusal Perera,0,0,3,33.36,4,81,11,12,0,367,98.39,0,2018
SRL,Kusal Perera,0,2,3,43.07,12,111,15,16,0,646,99.85,1,2019
SRL,Kusal Perera,8,5,14,31.13,43,135,93,98,5,2739,93.01,3,Overall
SRL,Lahiru Madushanka,1,0,0,4.67,0,7,4,4,1,14,53.85,0,2017
SRL,Lahiru Madushanka,1,0,0,4.67,0,7,4,4,1,14,53.85,0,Overall
SRL,Dhananjaya de Silva,1,0,3,34.13,5,78*,10,11,2,273,82.98,0,2016
SRL,Dhananjaya de Silva,0,0,0,10.33,3,28,6,6,0,62,50.82,0,2017
SRL,Dhananjaya de Silva,1,0,1,31.71,8,84,9,10,2,222,85.06,0,2018
SRL,Dhananjaya de Silva,1,0,0,23.36,3,39,14,15,3,257,71.19,0,2019
SRL,Dhananjaya de Silva,3,0,4,25.44,19,84,39,42,7,814,75.86,0,Overall
SRL,Pulasthi Gunaratne,2,0,0,4.2,2,13*,7,16,2,21,43.75,0,2002
SRL,Pulasthi Gunaratne,0,0,0,,1,15*,1,7,1,15,100,0,2003
SRL,Pulasthi Gunaratne,2,0,0,7.2,3,15*,8,23,3,36,57.14,0,Overall
SRL,Chamila Lakshitha,0,0,0,,0,3*,1,5,1,3,50,0,2002
SRL,Chamila Lakshitha,0,0,0,4,0,4,1,2,0,4,66.67,0,2003
SRL,Chamila Lakshitha,0,0,0,7,0,4,2,7,1,7,58.33,0,Overall
SRL,Dilhara Fernando,1,0,0,21,4,12*,6,19,5,21,47.73,0,2001
SRL,Dilhara Fernando,2,0,0,5,6,8,11,22,5,30,40.54,0,2002
SRL,Dilhara Fernando,1,0,0,10,1,13*,6,14,3,30,85.71,0,2003
SRL,Dilhara Fernando,1,0,0,1.5,0,3,2,7,0,3,,0,2004
SRL,Dilhara Fernando,0,0,0,,0,4*,3,15,3,7,43.75,0,2005
SRL,Dilhara Fernando,0,0,0,19.5,6,13,9,23,7,39,79.59,0,2006
SRL,Dilhara Fernando,1,0,0,11.8,4,20,10,23,5,59,58.42,0,2007
SRL,Dilhara Fernando,0,0,0,7,3,12,4,7,2,14,93.33,0,2008
SRL,Dilhara Fernando,0,0,0,14,1,19,2,4,0,28,90.32,0,2009
SRL,Dilhara Fernando,1,0,0,8,2,6*,4,6,3,8,44.44,0,2010
SRL,Dilhara Fernando,1,0,0,0,0,0*,3,6,2,0,,0,2011
SRL,Dilhara Fernando,1,0,0,0,0,0,1,1,0,0,,0,2012
SRL,Dilhara Fernando,9,0,0,9.19,27,20,61,147,35,239,60.81,0,Overall
SRL,Malinda Pushpakumara,0,0,0,5.5,2,8,2,2,0,11,42.31,0,2017
SRL,Malinda Pushpakumara,0,0,0,5.5,2,8,2,2,0,11,42.31,0,Overall
SRL,Ajit de Silva,1,0,0,0,0,0,1,1,0,0,,0,1975
SRL,Ajit de Silva,0,0,0,,0,2*,1,1,1,2,18.18,0,1979
SRL,Ajit de Silva,0,0,0,7,2,6*,2,4,1,7,70,0,1982
SRL,Ajit de Silva,1,0,0,4.5,2,6*,4,6,2,9,27.27,0,Overall
SRL,Hasantha Fernando,0,0,0,40,1,23*,3,5,2,40,68.97,0,2002
SRL,Hasantha Fernando,0,0,0,3,1,3,2,2,1,3,21.43,0,2006
SRL,Hasantha Fernando,0,0,0,21.5,2,23*,5,7,3,43,59.72,0,Overall
SRL,Aruna Gunawardene,0,0,0,2,0,2,1,1,0,2,20,0,1994
SRL,Aruna Gunawardene,0,0,0,2,0,2,1,1,0,2,20,0,Overall
SRL,Kasun Rajitha,0,0,0,,0,0,0,3,0,0,,0,2018
SRL,Kasun Rajitha,1,0,0,0,1,0*,3,6,2,0,,0,2019
SRL,Kasun Rajitha,1,0,0,0,1,0*,3,9,2,0,,0,Overall
SRL,Romesh Kaluwitharana,0,0,0,,1,0,0,1,0,0,,0,1990
SRL,Romesh Kaluwitharana,0,0,0,14,0,14,1,1,0,14,73.68,0,1991
SRL,Romesh Kaluwitharana,0,0,0,1,0,1,1,1,0,1,33.33,1,1992
SRL,Romesh Kaluwitharana,2,0,0,11.36,3,31,14,15,3,125,69.83,5,1993
SRL,Romesh Kaluwitharana,0,0,0,4,0,4,1,1,0,4,50,0,1994
SRL,Romesh Kaluwitharana,1,0,0,12.42,11,31,12,13,0,149,100.68,6,1995
SRL,Romesh Kaluwitharana,6,1,5,24.46,26,100*,29,30,1,685,102.7,12,1996
SRL,Romesh Kaluwitharana,5,0,0,10.31,10,44,17,17,1,165,74.66,9,1997
SRL,Romesh Kaluwitharana,2,0,3,21.77,16,68,23,23,1,479,84.18,11,1998
SRL,Romesh Kaluwitharana,2,0,9,33.92,22,99,29,30,3,882,76.1,18,1999
SRL,Romesh Kaluwitharana,1,0,1,21.83,16,55,14,16,2,262,68.59,1,2000
SRL,Romesh Kaluwitharana,3,1,3,30.68,18,102*,21,22,2,583,69.16,7,2001
SRL,Romesh Kaluwitharana,0,0,1,17.22,4,52,9,9,0,155,63.01,1,2002
SRL,Romesh Kaluwitharana,1,0,1,29.29,5,54,8,8,1,205,63.86,3,2003
SRL,Romesh Kaluwitharana,1,0,0,1,0,2,2,2,0,2,18.18,1,2004
SRL,Romesh Kaluwitharana,24,2,23,22.22,132,102*,181,189,14,3711,77.7,75,Overall
SRL,Lahiru Kumara,0,0,0,6,1,5,3,4,2,6,33.33,0,2017
SRL,Lahiru Kumara,0,0,0,10,1,7*,2,4,1,10,52.63,0,2018
SRL,Lahiru Kumara,0,0,0,1,1,1,1,5,0,1,12.5,0,2019
SRL,Lahiru Kumara,0,0,0,5.67,3,7*,6,13,3,17,37.78,0,Overall
SRL,Ranjit Fernando,0,0,0,15.67,0,22,3,3,0,47,71.21,0,1975
SRL,Ranjit Fernando,0,0,0,15.67,0,22,3,3,0,47,71.21,0,Overall
SRL,Suresh Perera,0,0,0,17,0,17,2,6,1,17,62.96,0,1998
SRL,Suresh Perera,1,0,0,9,0,26,4,5,0,36,66.67,0,1999
SRL,Suresh Perera,0,0,1,23.67,4,56*,7,9,1,142,80.68,0,2001
SRL,Suresh Perera,1,0,1,17.73,4,56*,13,20,2,195,75.88,0,Overall
SRL,Michael Tissera,0,0,1,26,0,52,3,3,0,78,52.7,0,1975
SRL,Michael Tissera,0,0,1,26,0,52,3,3,0,78,52.7,0,Overall
SRL,Ajith Weerakkody,0,0,0,2,0,2,1,1,0,2,50,0,1994
SRL,Ajith Weerakkody,0,0,0,2,0,2,1,1,0,2,50,0,Overall
SRL,Rohan Jayasekera,0,0,0,17,0,17,1,2,0,17,40.48,0,1982
SRL,Rohan Jayasekera,0,0,0,17,0,17,1,2,0,17,40.48,0,Overall
SRL,Sajeewa de Silva,1,0,0,4,3,4*,6,7,4,8,30.77,0,1996
SRL,Sajeewa de Silva,3,0,0,6.75,7,13*,8,24,4,27,71.05,0,1997
SRL,Sajeewa de Silva,0,0,0,,2,0*,1,2,1,0,,0,1998
SRL,Sajeewa de Silva,0,0,0,,0,2*,3,4,3,3,20,0,1999
SRL,Sajeewa de Silva,0,0,0,,0,1*,1,1,1,1,11.11,0,2000
SRL,Sajeewa de Silva,4,0,0,6.5,12,13*,19,38,13,39,42.39,0,Overall
SRL,Suraj Randiv,1,0,0,2.5,3,5,2,4,0,5,55.56,0,2009
SRL,Suraj Randiv,0,0,1,18.88,2,56,9,17,1,151,68.33,0,2010
SRL,Suraj Randiv,1,0,0,20.75,1,41,4,7,0,83,79.81,0,2011
SRL,Suraj Randiv,0,0,0,7.5,1,10,2,2,0,15,71.43,0,2014
SRL,Suraj Randiv,0,0,0,,0,26*,1,1,1,26,96.3,0,2016
SRL,Suraj Randiv,2,0,1,17.5,7,56,18,31,2,280,73.3,0,Overall
SRL,Dulip Samaraweera,0,0,0,14,1,25,2,3,0,28,46.67,0,1993
SRL,Dulip Samaraweera,0,0,0,31.5,2,49,2,2,0,63,57.8,0,1994
SRL,Dulip Samaraweera,0,0,0,22.75,3,49,4,5,0,91,53.85,0,Overall
SRL,Prabath Nissanka,0,0,0,2,2,2,1,4,0,2,20,0,2001
SRL,Prabath Nissanka,1,0,0,6,0,7*,5,6,2,18,43.9,0,2002
SRL,Prabath Nissanka,1,0,0,8.25,1,11,7,13,3,33,37.08,0,2003
SRL,Prabath Nissanka,2,0,0,6.63,3,11,13,23,5,53,37.86,0,Overall
SRL,Prasanna Jayawardene,1,0,0,2,3,4,2,3,0,4,44.44,1,2003
SRL,Prasanna Jayawardene,0,0,0,7.67,1,20,3,3,0,23,65.71,0,2007
SRL,Prasanna Jayawardene,1,0,0,5.4,4,20,5,6,0,27,61.36,1,Overall
SRL,W Jayantha,2,0,2,26.67,5,74*,17,17,2,400,75.47,0,2004
SRL,W Jayantha,2,0,2,26.67,5,74*,17,17,2,400,75.47,0,Overall
SRL,Muthumudalige Pushpakumara,0,0,0,,0,7*,1,1,1,7,36.84,0,2009
SRL,Muthumudalige Pushpakumara,0,0,0,,0,0,0,2,0,0,,0,2010
SRL,Muthumudalige Pushpakumara,0,0,0,,0,7*,1,3,1,7,36.84,0,Overall
SRL,Akila Dananjaya,0,0,0,,0,0,0,1,0,0,,0,2012
SRL,Akila Dananjaya,0,0,1,12.78,3,50*,11,13,2,115,57.79,0,2017
SRL,Akila Dananjaya,0,0,0,17.89,9,37,12,16,3,161,84.29,0,2018
SRL,Akila Dananjaya,2,0,0,1.75,1,4,4,6,0,7,33.33,0,2019
SRL,Akila Dananjaya,2,0,1,12.86,13,50*,27,36,5,283,68.86,0,Overall
UAE,Andri Berenger,0,0,2,38,1,66,4,4,0,152,78.76,0,2014
UAE,Andri Berenger,0,0,0,8.83,1,22,6,6,0,53,47.75,0,2015
UAE,Andri Berenger,0,0,2,20.5,2,66,10,10,0,205,67.43,0,Overall
UAE,Swapnil Patil,1,0,1,35.67,4,99*,4,5,1,107,84.25,1,2014
UAE,Swapnil Patil,0,0,1,22.29,4,57*,8,8,1,156,56.32,2,2015
UAE,Swapnil Patil,1,0,2,26.3,8,99*,12,13,2,263,65.1,3,Overall
UAE,Zahid Shah,0,0,0,,0,6*,2,2,2,11,55,0,2008
UAE,Zahid Shah,0,0,0,,0,6*,2,2,2,11,55,0,Overall
UAE,Figy John,0,0,0,23,1,23,1,1,0,23,63.89,0,2019
UAE,Figy John,0,0,0,23,1,23,1,1,0,23,63.89,0,Overall
UAE,Mohammad Boota,0,0,0,15.6,0,37,5,5,0,78,63.41,1,2018
UAE,Mohammad Boota,0,0,1,37.67,0,59*,4,4,1,113,87.6,0,2019
UAE,Mohammad Boota,0,0,1,23.88,0,59*,9,9,1,191,75.79,1,Overall
UAE,Waheed Ahmed,0,0,0,11.5,1,17,2,2,0,23,45.1,0,2019
UAE,Waheed Ahmed,0,0,0,11.5,1,17,2,2,0,23,45.1,0,Overall
UAE,Vijay Mehra,0,0,0,24,0,43,2,2,0,48,53.33,0,1994
UAE,Vijay Mehra,0,0,0,14.67,1,29*,4,4,1,44,39.29,0,1996
UAE,Vijay Mehra,0,0,0,18.4,1,43,6,6,1,92,45.54,0,Overall
UAE,Fayyaz Ahmed,0,0,0,43,0,37*,2,2,1,43,50.59,0,2014
UAE,Fayyaz Ahmed,0,0,0,,0,4*,1,1,1,4,26.67,0,2016
UAE,Fayyaz Ahmed,0,0,0,47,0,37*,3,3,2,47,47,0,Overall
UAE,Saleem Raza,0,0,0,11,0,16,2,2,0,22,59.46,0,1994
UAE,Saleem Raza,0,0,1,34.25,0,84,4,4,0,137,100.74,0,1996
UAE,Saleem Raza,0,0,1,26.5,0,84,6,6,0,159,91.91,0,Overall
UAE,Zahoor Khan,1,0,0,8,0,16,3,6,1,16,50,0,2017
UAE,Zahoor Khan,1,0,0,4.5,2,8,4,5,2,9,50,0,2018
UAE,Zahoor Khan,1,0,0,6.75,1,9,6,6,2,27,100,0,2019
UAE,Zahoor Khan,3,0,0,6.5,3,16,13,17,5,52,67.53,0,Overall
UAE,Azhar Saeed,1,0,0,1.5,0,3,2,2,0,3,15,0,1994
UAE,Azhar Saeed,0,0,0,11.6,2,32,5,5,0,58,33.14,0,1996
UAE,Azhar Saeed,1,0,0,8.71,2,32,7,7,0,61,31.28,0,Overall
UAE,Rohan Mustafa,0,0,0,17,2,28,3,3,0,51,54.84,0,2014
UAE,Rohan Mustafa,1,0,0,2,3,4,4,4,0,8,27.59,0,2015
UAE,Rohan Mustafa,0,0,0,31,0,43,2,2,0,62,95.38,0,2016
UAE,Rohan Mustafa,0,1,0,42.43,1,109,7,7,0,297,82.96,0,2017
UAE,Rohan Mustafa,0,0,1,20.36,6,95,11,11,0,224,63.82,0,2018
UAE,Rohan Mustafa,2,0,0,4.83,2,10,6,7,0,29,32.58,0,2019
UAE,Rohan Mustafa,3,1,1,20.33,14,109,33,34,0,671,68.12,0,Overall
UAE,Shehzad Altaf,0,0,0,,0,0,0,2,0,0,,0,1996
UAE,Shehzad Altaf,0,0,0,,0,0,0,2,0,0,,0,Overall
UAE,Johanne Samarasekera,0,0,0,34,1,31*,2,2,1,34,40.96,0,1994
UAE,Johanne Samarasekera,0,0,0,30,0,47*,4,5,1,90,68.18,0,1996
UAE,Johanne Samarasekera,0,0,0,31,1,47*,6,7,2,124,57.67,0,Overall
UAE,Vikrant Shetty,0,0,0,7,0,7,1,1,0,7,41.18,0,2008
UAE,Vikrant Shetty,0,0,0,9,0,9,1,1,0,9,75,0,2014
UAE,Vikrant Shetty,0,0,0,8,0,9,2,2,0,16,55.17,0,Overall
UAE,Usman Mushtaq,0,0,0,3,0,3,1,1,0,3,42.86,0,2015
UAE,Usman Mushtaq,0,0,0,3,0,3,1,1,0,3,42.86,0,Overall
UAE,Laxman Sreekumar,0,0,0,8.5,1,13,2,2,0,17,70.83,0,2015
UAE,Laxman Sreekumar,0,0,0,22,0,28,2,2,0,44,89.8,0,2016
UAE,Laxman Sreekumar,0,0,0,15.25,1,28,4,4,0,61,83.56,0,Overall
UAE,Abdul Shakoor,0,0,0,22,2,24,2,2,0,44,55.7,0,2015
UAE,Abdul Shakoor,0,0,0,10,2,10,1,1,0,10,43.48,1,2018
UAE,Abdul Shakoor,0,0,0,18,4,24,3,3,0,54,52.94,1,Overall
UAE,Nasir Aziz,0,0,0,,0,0,0,1,0,0,,0,2014
UAE,Nasir Aziz,0,0,1,27.33,0,60,3,4,0,82,65.6,0,2015
UAE,Nasir Aziz,0,0,1,27.33,0,60,3,5,0,82,65.6,0,Overall
UAE,Imtiaz Abbasi,0,0,0,8,2,6*,2,2,1,8,50,0,1994
UAE,Imtiaz Abbasi,0,0,0,4,2,2*,4,5,3,4,18.18,2,1996
UAE,Imtiaz Abbasi,0,0,0,6,4,6*,6,7,4,12,31.58,2,Overall
UAE,Saqlain Haider,0,0,0,28,0,28,1,2,0,28,75.68,1,2014
UAE,Saqlain Haider,0,0,0,7,1,7,1,1,0,7,58.33,0,2015
UAE,Saqlain Haider,0,0,0,11.5,0,12,2,2,0,23,82.14,0,2016
UAE,Saqlain Haider,0,0,0,14.5,1,28,4,5,0,58,75.32,1,Overall
UAE,Irfan Sajid,0,0,0,2,0,2,1,1,0,2,40,0,2014
UAE,Irfan Sajid,0,0,0,2,0,2,1,1,0,2,40,0,Overall
UAE,Saeed-Al-Saffar,0,0,0,,1,0,0,1,0,0,,0,1996
UAE,Saeed-Al-Saffar,0,0,0,,1,0,0,1,0,0,,0,Overall
UAE,Khurram Khan,0,0,0,6.5,0,8,2,2,0,13,36.11,0,2004
UAE,Khurram Khan,0,0,1,40,3,78,2,2,0,80,90.91,0,2008
UAE,Khurram Khan,0,1,2,83.5,2,132*,6,6,2,334,85.86,0,2014
UAE,Khurram Khan,0,0,0,25.83,1,45,6,6,0,155,73.11,0,2015
UAE,Khurram Khan,0,1,3,41.57,6,132*,16,16,2,582,80.28,0,Overall
UAE,Ahmed Raza,1,0,0,10.33,2,17,4,4,1,31,55.36,0,2014
UAE,Ahmed Raza,1,0,0,8,3,16,2,2,0,16,80,0,2015
UAE,Ahmed Raza,0,0,0,3,1,2,2,2,1,3,25,0,2016
UAE,Ahmed Raza,0,0,0,22,2,45,5,7,1,88,69.29,0,2017
UAE,Ahmed Raza,2,0,1,11.75,2,50,9,10,1,94,46.31,0,2018
UAE,Ahmed Raza,0,0,0,13,4,19,2,3,0,26,57.78,0,2019
UAE,Ahmed Raza,4,0,1,12.9,14,50,24,28,4,258,55.72,0,Overall
UAE,Naeemuddin Aslam,1,0,0,6,1,12,2,2,0,12,38.71,0,2004
UAE,Naeemuddin Aslam,1,0,0,6,1,12,2,2,0,12,38.71,0,Overall
UAE,Manjula Guruge,0,0,0,,1,2*,1,3,1,2,66.67,0,2014
UAE,Manjula Guruge,0,0,0,,0,10*,3,4,3,14,53.85,0,2015
UAE,Manjula Guruge,0,0,0,,1,10*,4,7,4,16,55.17,0,Overall
UAE,Mohammad Aslam,0,0,0,9.5,0,23,4,4,0,38,52.05,0,1996
UAE,Mohammad Aslam,0,0,0,9.5,0,23,4,4,0,38,52.05,0,Overall
UAE,Yodhin Punja,0,0,0,1,0,1,1,1,0,1,16.67,0,2015
UAE,Yodhin Punja,0,0,0,1,0,1,1,1,0,1,16.67,0,Overall
UAE,Nizel Fernandes,0,0,0,5,0,5,1,1,0,5,38.46,0,2008
UAE,Nizel Fernandes,0,0,0,5,0,5,1,1,0,5,38.46,0,Overall
UAE,Qadeer Ahmed,0,0,0,2,0,2,1,1,0,2,14.29,0,2015
UAE,Qadeer Ahmed,0,0,0,,0,0,0,1,0,0,,0,2017
UAE,Qadeer Ahmed,0,0,0,4,0,4,3,4,2,4,57.14,0,2018
UAE,Qadeer Ahmed,0,0,0,,1,2*,2,5,2,3,30,0,2019
UAE,Qadeer Ahmed,0,0,0,4.5,1,4,6,11,4,9,29.03,0,Overall
UAE,Mohammad Ishaq,0,0,0,13.5,0,23,2,2,0,27,58.7,0,1994
UAE,Mohammad Ishaq,0,0,1,35.5,1,51*,3,3,1,71,84.52,0,1996
UAE,Mohammad Ishaq,0,0,1,24.5,1,51*,5,5,1,98,75.38,0,Overall
UAE,Riaz Poonawala,0,0,0,22,1,22,2,2,0,44,78.57,0,1994
UAE,Riaz Poonawala,0,0,0,22,1,22,2,2,0,44,78.57,0,Overall
UAE,Ali Asad,0,0,0,21,0,12,2,2,1,21,44.68,0,2004
UAE,Ali Asad,0,0,0,21,0,12,2,2,1,21,44.68,0,Overall
UAE,Mazhar Hussain,0,0,1,40,0,70,2,2,0,80,55.17,0,1994
UAE,Mazhar Hussain,0,0,0,19.8,1,33,5,5,0,99,52.38,0,1996
UAE,Mazhar Hussain,0,0,1,25.57,1,70,7,7,0,179,53.59,0,Overall
UAE,Arshad Laeeq,0,0,0,17.5,1,31,2,2,0,35,46.67,0,1994
UAE,Arshad Laeeq,1,0,0,22,0,43*,4,4,1,66,47.14,0,1996
UAE,Arshad Laeeq,1,0,0,20.2,1,43*,6,6,1,101,46.98,0,Overall
UAE,Indika Batuwitarachchi,1,0,0,7,2,14,2,2,0,14,29.17,0,2008
UAE,Indika Batuwitarachchi,1,0,0,7,2,14,2,2,0,14,29.17,0,Overall
UAE,Palaniapan Meiyappan,1,0,0,0,1,0,1,2,0,0,,0,2019
UAE,Palaniapan Meiyappan,1,0,0,0,1,0,1,2,0,0,,0,Overall
UAE,Aman Ali,1,0,0,0,0,0,1,1,0,0,,0,2008
UAE,Aman Ali,1,0,0,0,0,0,1,1,0,0,,0,Overall
UAE,Amir Hayat,0,0,0,3.5,3,4,4,6,2,7,25,0,2018
UAE,Amir Hayat,1,0,0,24,1,24*,2,3,1,24,53.33,0,2019
UAE,Amir Hayat,1,0,0,10.33,4,24*,6,9,3,31,42.47,0,Overall
UAE,Sohail Butt,0,0,0,8,0,6*,2,2,1,8,57.14,0,1994
UAE,Sohail Butt,0,0,0,8,0,6*,2,2,1,8,57.14,0,Overall
UAE,Zaheer Maqsood,0,0,0,,0,8*,2,2,2,13,28.26,0,2015
UAE,Zaheer Maqsood,0,0,0,,0,8*,2,2,2,13,28.26,0,Overall
UAE,Krishna Chandran,0,0,0,40.5,2,43,4,6,2,81,59.56,0,2014
UAE,Krishna Chandran,3,0,0,7.6,3,34,5,5,0,38,34.23,0,2015
UAE,Krishna Chandran,0,0,0,15,0,15,1,1,0,15,55.56,0,2016
UAE,Krishna Chandran,3,0,0,16.75,5,43,10,12,2,134,48.91,0,Overall
UAE,Imran Haider,0,0,0,20,1,13,4,7,3,20,60.61,0,2017
UAE,Imran Haider,2,0,0,2,2,5,4,6,1,6,23.08,0,2018
UAE,Imran Haider,1,0,0,10.67,2,18*,6,7,3,32,41.56,0,2019
UAE,Imran Haider,3,0,0,8.29,5,18*,14,20,7,58,42.65,0,Overall
UAE,Alawi Shukri,0,0,0,1,0,1,1,1,0,1,33.33,0,2008
UAE,Alawi Shukri,0,0,0,1,0,1,1,1,0,1,33.33,0,Overall
UAE,Ganesh Mylvaganam,1,0,0,12,1,23,3,3,0,36,39.13,0,1996
UAE,Ganesh Mylvaganam,1,0,0,12,1,23,3,3,0,36,39.13,0,Overall
UAE,Fahad Alhashmi,2,0,0,0,0,0,2,2,0,0,,0,2008
UAE,Fahad Alhashmi,1,0,0,0,0,0,1,2,0,0,,0,2014
UAE,Fahad Alhashmi,0,0,0,,0,0,0,1,0,0,,0,2015
UAE,Fahad Alhashmi,3,0,0,0,0,0,3,5,0,0,,0,Overall
UAE,Fahad Nawaz,1,0,0,1,0,2,2,2,0,2,20,0,2019
UAE,Fahad Nawaz,1,0,0,1,0,2,2,2,0,2,20,0,Overall
UAE,Chundangapoyil Rizwan,1,0,0,28,2,47,6,7,0,168,51.69,0,2019
UAE,Chundangapoyil Rizwan,1,0,0,28,2,47,6,7,0,168,51.69,0,Overall
UAE,Rizwan Latif,1,0,0,0,0,0,1,1,0,0,,0,2004
UAE,Rizwan Latif,1,0,0,0,0,0,1,1,0,0,,0,Overall
UAE,Umair Ali,0,0,0,10,1,10,2,2,0,20,66.67,0,2015
UAE,Umair Ali,0,0,0,10,1,10,2,2,0,20,66.67,0,Overall
UAE,Asim Saeed,1,0,0,6,0,12,2,2,0,12,63.16,0,2004
UAE,Asim Saeed,1,0,0,6,0,12,2,2,0,12,63.16,0,Overall
UAE,Ramveer Rai,0,0,0,39,0,39,1,1,0,39,31.45,0,2004
UAE,Ramveer Rai,0,0,0,39,0,39,1,1,0,39,31.45,0,Overall
UAE,Basil Hameed,0,0,1,63,1,63*,3,3,1,126,71.19,0,2019
UAE,Basil Hameed,0,0,1,63,1,63*,3,3,1,126,71.19,0,Overall
UAE,Mohammad Tauqir,0,0,1,30.5,1,55,2,2,0,61,71.76,0,2004
UAE,Mohammad Tauqir,0,0,0,13,1,17,2,2,0,26,72.22,0,2008
UAE,Mohammad Tauqir,0,0,0,,2,0,0,1,0,0,,0,2014
UAE,Mohammad Tauqir,0,0,0,2.67,1,3,5,6,2,8,18.6,0,2015
UAE,Mohammad Tauqir,0,0,1,13.57,5,55,9,11,2,95,57.93,0,Overall
UAE,Syed Maqsood,0,0,0,9,1,13,2,2,0,18,41.86,0,2004
UAE,Syed Maqsood,0,0,0,9,1,13,2,2,0,18,41.86,0,Overall
UAE,Salman Farooq,0,0,0,,0,0,0,1,0,0,,0,2014
UAE,Salman Farooq,0,0,0,,0,0,0,1,0,0,,0,Overall
UAE,Kamran Shahzad,0,0,0,22,1,13,2,3,1,22,100,0,2014
UAE,Kamran Shahzad,1,0,0,0,0,0,1,1,0,0,,0,2015
UAE,Kamran Shahzad,1,0,0,11,1,13,3,4,1,22,88,0,Overall
UAE,Abdul Rehman,0,0,0,1,0,1,1,1,0,1,7.69,0,2004
UAE,Abdul Rehman,0,0,0,1,0,1,1,1,0,1,7.69,0,Overall
UAE,Arshad Ali,1,0,0,3.5,0,7,2,2,0,7,53.85,0,2004
UAE,Arshad Ali,0,0,0,23.5,1,41,2,2,0,47,52.81,0,2008
UAE,Arshad Ali,1,0,0,13.5,1,41,4,4,0,54,52.94,0,Overall
UAE,Shaukat Dukanwala,0,0,0,42,2,40*,4,5,2,84,60.43,0,1996
UAE,Shaukat Dukanwala,0,0,0,42,2,40*,4,5,2,84,60.43,0,Overall
UAE,Rameez Shahzad,0,0,0,24,1,33,2,2,0,48,76.19,0,2016
UAE,Rameez Shahzad,1,0,1,34.2,3,87,5,5,0,171,80.66,0,2017
UAE,Rameez Shahzad,0,2,3,78.67,2,121*,8,8,2,472,87.08,0,2018
UAE,Rameez Shahzad,1,2,4,53.15,6,121*,15,15,2,691,84.58,0,Overall
UAE,Salman Faris,1,0,0,14.33,0,27,3,3,0,43,54.43,0,2014
UAE,Salman Faris,1,0,0,14.33,0,27,3,3,0,43,54.43,0,Overall
UAE,Adnan Mufti,0,0,0,29.67,1,43*,5,7,2,89,54.27,0,2017
UAE,Adnan Mufti,0,0,1,26.78,3,57*,11,11,2,241,98.37,0,2018
UAE,Adnan Mufti,0,0,1,27.5,4,57*,16,18,4,330,80.68,0,Overall
UAE,Amjad Javed,0,0,0,10,0,10,1,1,0,10,100,0,2008
UAE,Amjad Javed,0,0,0,1,1,1,1,2,0,1,11.11,0,2014
UAE,Amjad Javed,0,0,1,34,3,56,6,6,1,170,87.18,0,2015
UAE,Amjad Javed,1,0,0,16,2,32,2,2,0,32,160,0,2016
UAE,Amjad Javed,0,0,0,8.67,2,23,3,4,0,26,78.79,0,2017
UAE,Amjad Javed,1,0,1,19.92,8,56,13,15,1,239,89.51,0,Overall
UAE,Vriitya Aravind,0,0,0,18.67,0,23,3,3,0,56,76.71,0,2019
UAE,Vriitya Aravind,0,0,0,18.67,0,23,3,3,0,56,76.71,0,Overall
UAE,Asghar Ali,1,0,0,7,0,14,2,2,0,14,26.42,0,2004
UAE,Asghar Ali,1,0,0,7,0,14,2,2,0,14,26.42,0,Overall
UAE,Shadeep Silva,0,0,0,7,0,7,1,1,0,7,53.85,0,2008
UAE,Shadeep Silva,0,0,0,7,0,7,1,1,0,7,53.85,0,Overall
UAE,Amjad Ali,0,0,1,48,4,77,2,2,0,96,98.97,1,2008
UAE,Amjad Ali,0,0,2,42.29,4,98,7,7,0,296,81.99,0,2014
